TEAM_ID,TIME_STAMPING,PACKET_COUNT,ALTITUDE,PRESSURE,TEMP,VOLTAGE,GNSS_TIME,GNSS_LATITUDE,GNSS_LONGITUDE,GNSS_ALTITUDE,GNSS_SATS,ACCEL_R,ACCEL_P,ACCEL_Y,GYRO_R,GYRO_P,GYRO_Y,FLIGHT_STATE,HUMIDITY,UV_INDEX,LIGHT_INTENSITY,ROTOR_RPM,MAG_R,MAG_P,MAG_Y,MODE,CMD_ECHO
2026-INSPACe-CAN-7USAT-036,00:00:16,17,701.6,940.1,23.6,7.63,00:00:16,28.6129,77.2291,701.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.2,3.6,162.9,2080.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:02,2,5.5,1012.6,25.0,7.6,00:00:02,28.612876,77.229401,2.9,9,0.0,0.0,9.8,0.0,0.0,0.0,3,42.0,2.2,217.0,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:17,18,701.3,941.8,25.0,7.63,00:00:17,28.6125,77.2297,701.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.5,4.0,244.2,2226.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:03,3,12.3,1011.8,24.9,7.6,00:00:03,28.612946,77.22952,7.6,7,0.0,0.0,9.8,0.0,0.0,0.0,3,32.8,2.7,194.5,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:18,19,700.0,941.4,23.4,7.63,00:00:18,28.6132,77.2298,700.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.6,3.0,184.0,2066.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:04,4,21.9,1010.6,24.9,7.6,00:00:04,28.612967,77.229518,20.2,10,0.0,0.0,9.8,0.0,0.0,0.0,3,35.2,4.0,195.2,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:19,20,697.5,941.4,24.5,7.57,00:00:19,28.6129,77.2296,697.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.8,2.4,154.2,2105.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:05,5,34.1,1009.2,24.8,7.6,00:00:05,28.612889,77.229484,37.7,11,0.0,0.0,9.8,0.0,0.0,0.0,3,45.5,3.5,195.8,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:20,21,697.9,938.9,23.6,7.64,00:00:20,28.6128,77.2295,697.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.0,3.3,203.7,2137.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:06,6,48.9,1007.4,24.7,7.6,00:00:06,28.612851,77.229489,49.3,7,0.0,0.0,9.8,0.0,0.0,0.0,3,36.6,2.7,207.1,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:21,22,704.8,940.6,24.9,7.57,00:00:21,28.6126,77.2292,704.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.4,2.5,182.8,2125.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:07,7,66.4,1005.4,24.6,7.6,00:00:07,28.612889,77.229543,63.8,9,0.0,0.0,9.8,0.0,0.0,0.0,3,39.6,2.7,174.0,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:22,23,696.3,938.6,23.3,7.63,00:00:22,28.6132,77.2295,696.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.3,2.7,239.4,2074.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:23,24,702.5,941.5,23.1,7.62,00:00:23,28.6134,77.2299,702.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.9,2.8,200.9,2124.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:08,8,86.5,1003.0,24.4,7.6,00:00:08,28.612872,77.229415,82.1,8,0.0,0.0,9.8,0.0,0.0,0.0,3,41.2,3.3,194.9,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:09,9,109.0,1000.3,24.3,7.6,00:00:09,28.612834,77.229508,108.1,11,0.0,0.0,9.8,0.0,0.0,0.0,3,42.5,2.3,179.5,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:24,25,697.5,939.5,23.4,7.6,00:00:24,28.6126,77.2297,697.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.9,2.2,232.9,2245.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:25,26,700.2,939.1,23.8,7.58,00:00:25,28.6132,77.2293,700.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.1,4.0,176.1,2103.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:26,27,701.2,938.4,23.8,7.65,00:00:26,28.6134,77.2299,701.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.1,2.5,224.0,2097.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:27,28,703.3,938.0,23.2,7.6,00:00:27,28.6134,77.2294,703.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.5,3.2,245.1,2241.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:28,29,697.4,939.6,23.9,7.56,00:00:28,28.6125,77.2292,697.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.2,3.1,193.0,2186.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:29,30,696.5,941.0,23.4,7.64,00:00:29,28.6132,77.23,696.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.4,3.6,225.8,2157.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:30,31,697.8,941.4,24.9,7.58,00:00:30,28.6134,77.2295,697.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.6,2.7,189.6,2110.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:10,10,134.0,997.4,24.1,7.59,00:00:10,28.612881,77.229597,131.3,8,0.0,0.0,9.8,0.0,0.0,0.0,3,42.5,3.0,163.6,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:31,32,696.3,940.3,24.7,7.58,00:00:31,28.6125,77.2295,696.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.3,4.0,171.7,2105.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:11,11,161.3,994.2,24.0,7.59,00:00:11,28.612904,77.229597,159.8,9,0.0,0.0,9.8,0.0,0.0,0.0,3,36.7,2.2,190.3,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:32,33,698.1,940.2,23.9,7.61,00:00:32,28.6128,77.2297,698.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.7,2.0,200.7,2160.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:12,12,191.0,990.7,23.8,7.59,00:00:12,28.612834,77.229581,187.8,10,0.0,0.0,9.8,0.0,0.0,0.0,3,48.1,3.2,164.3,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:33,34,700.0,938.5,24.2,7.63,00:00:33,28.613,77.2294,700.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.6,2.3,226.5,2087.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:13,13,222.9,987.0,23.6,7.59,00:00:13,28.612881,77.229461,223.5,10,0.0,0.0,9.8,0.0,0.0,0.0,3,49.4,3.8,170.5,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:34,35,698.1,940.2,24.5,7.58,00:00:34,28.6132,77.2299,698.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.3,3.2,154.9,2162.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:14,14,256.9,983.1,23.3,7.59,00:00:14,28.613008,77.229598,261.5,9,0.0,0.0,9.8,0.0,0.0,0.0,3,30.8,2.8,170.4,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:35,36,703.0,942.0,24.8,7.59,00:00:35,28.6124,77.2292,703.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.4,2.4,246.9,2052.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:15,15,292.9,978.9,23.1,7.59,00:00:15,28.613004,77.229546,293.8,7,0.0,0.0,9.8,0.0,0.0,0.0,3,31.9,2.1,144.9,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:36,37,696.7,941.3,24.9,7.62,00:00:36,28.6132,77.2298,696.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.1,2.8,240.6,2180.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:37,38,699.8,938.9,24.4,7.57,00:00:37,28.613,77.2293,699.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.4,2.4,235.4,2098.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:16,16,330.9,974.6,22.8,7.59,00:00:16,28.613015,77.229616,330.7,7,0.0,0.0,9.8,0.0,0.0,0.0,3,32.8,2.2,131.1,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:17,17,370.7,970.0,22.6,7.59,00:00:17,28.613037,77.229598,369.5,10,0.0,0.0,9.8,0.0,0.0,0.0,3,42.2,3.4,142.7,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:38,39,695.4,941.6,24.5,7.56,00:00:38,28.613,77.2294,695.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.3,3.3,224.0,2072.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:18,18,412.2,965.3,22.3,7.59,00:00:18,28.612983,77.229634,414.6,11,0.0,0.0,9.8,0.0,0.0,0.0,3,34.4,3.3,111.7,0.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:39,40,700.8,941.1,24.6,7.64,00:00:39,28.6124,77.2298,700.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.9,3.0,190.9,2103.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:40,41,696.8,940.1,23.0,7.61,00:00:40,28.6133,77.229,696.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.3,2.8,225.6,2095.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:41,42,696.5,941.1,23.7,7.58,00:00:41,28.613,77.2297,696.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.3,3.2,215.8,2241.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:42,43,702.0,940.9,23.0,7.58,00:00:42,28.6133,77.2292,702.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.8,3.0,245.4,2233.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:43,44,697.3,940.2,24.5,7.57,00:00:43,28.6133,77.2293,697.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.3,2.4,217.8,2095.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:44,45,701.3,940.4,24.3,7.56,00:00:44,28.613,77.23,701.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.8,3.0,219.4,2116.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:45,46,701.8,940.2,24.5,7.6,00:00:45,28.6129,77.2299,701.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.8,3.5,227.6,2133.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:46,47,700.8,941.4,24.9,7.64,00:00:46,28.6132,77.2291,700.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.1,3.6,245.7,2052.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:47,48,703.3,941.6,23.3,7.58,00:00:47,28.6128,77.2295,703.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.4,2.8,153.6,2129.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:48,49,700.8,938.6,24.1,7.59,00:00:48,28.6129,77.2292,700.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.2,3.8,187.4,2151.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:49,50,695.4,938.0,24.3,7.64,00:00:49,28.6129,77.229,695.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.7,3.6,187.3,2214.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:50,51,696.8,938.3,23.4,7.55,00:00:50,28.6125,77.2296,696.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.8,3.7,182.6,2149.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:51,52,701.7,938.3,23.4,7.61,00:00:51,28.6132,77.2295,701.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.7,3.2,178.9,2175.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:52,53,702.1,940.9,24.1,7.6,00:00:52,28.6128,77.23,702.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.0,3.6,194.6,2153.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:53,54,703.1,941.3,24.7,7.63,00:00:53,28.6129,77.2291,703.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.5,2.8,213.4,2064.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:54,55,704.4,940.6,24.4,7.62,00:00:54,28.6129,77.2298,704.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.1,2.5,176.1,2153.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:55,56,700.0,939.8,23.6,7.57,00:00:55,28.6132,77.2294,700.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.3,3.9,206.1,2154.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:56,57,698.4,939.9,23.3,7.56,00:00:56,28.6126,77.2296,698.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.5,3.9,166.1,2209.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:57,58,698.0,938.3,24.9,7.57,00:00:57,28.6131,77.2299,698.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.8,3.5,174.1,2142.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:58,59,696.5,939.7,24.4,7.58,00:00:58,28.6132,77.2295,696.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.9,2.8,181.4,2050.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:00:59,60,696.6,941.8,24.0,7.57,00:00:59,28.6125,77.23,696.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.4,3.2,242.8,2122.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:00,61,701.7,939.0,24.3,7.59,00:01:00,28.6131,77.2296,701.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.0,2.4,165.7,2161.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:01,62,700.2,940.3,23.4,7.62,00:01:01,28.6133,77.2292,700.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.9,2.1,248.0,2076.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:02,63,702.2,941.6,24.9,7.63,00:01:02,28.6125,77.2294,702.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.3,3.5,248.0,2067.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:03,64,698.7,939.6,24.6,7.61,00:01:03,28.6133,77.2298,698.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.1,3.6,184.6,2233.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:04,65,698.4,941.6,24.8,7.58,00:01:04,28.6133,77.2299,698.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.2,3.9,156.0,2102.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:05,66,704.3,942.0,24.7,7.61,00:01:05,28.6128,77.23,704.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.1,3.0,213.5,2198.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:06,67,701.0,940.3,24.2,7.65,00:01:06,28.6132,77.2293,701.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.1,2.0,192.6,2120.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:07,68,697.9,941.0,23.6,7.63,00:01:07,28.6127,77.2293,697.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.6,3.0,215.2,2125.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:08,69,704.0,938.3,24.3,7.64,00:01:08,28.6134,77.2291,704.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.0,3.5,213.2,2050.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:09,70,695.8,941.7,23.6,7.6,00:01:09,28.6127,77.2294,695.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.6,2.1,171.3,2179.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:10,71,699.7,938.0,23.1,7.63,00:01:10,28.6133,77.2295,699.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.0,3.3,228.3,2164.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:11,72,702.5,938.1,24.1,7.57,00:01:11,28.6128,77.2294,702.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.4,3.7,190.6,2187.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:12,73,699.5,938.9,24.6,7.6,00:01:12,28.6127,77.2296,699.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.6,3.5,183.9,2220.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:13,74,704.9,939.5,23.3,7.56,00:01:13,28.6132,77.2292,704.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.0,3.7,163.4,2079.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:14,75,697.5,939.9,23.5,7.58,00:01:14,28.6127,77.2292,697.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.4,3.2,191.4,2142.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:15,76,704.5,938.6,24.7,7.63,00:01:15,28.6126,77.2293,704.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.3,2.6,230.2,2064.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:16,77,700.9,940.9,24.3,7.63,00:01:16,28.6126,77.2299,700.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.8,2.3,244.5,2132.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:17,78,697.9,940.5,24.2,7.63,00:01:17,28.6126,77.2295,697.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.8,3.0,182.0,2057.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:18,79,698.9,939.0,24.0,7.62,00:01:18,28.6128,77.2295,698.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.7,4.0,220.2,2170.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:19,80,700.3,940.1,24.8,7.6,00:01:19,28.6126,77.2297,700.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.9,2.5,214.5,2217.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:20,81,705.0,938.8,23.5,7.59,00:01:20,28.6131,77.2294,705.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.0,3.4,229.0,2165.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:21,82,702.9,940.1,24.1,7.6,00:01:21,28.6134,77.2295,702.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.1,3.2,176.8,2242.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:22,83,696.4,940.4,23.5,7.62,00:01:22,28.6127,77.2295,696.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.8,2.7,175.1,2144.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:23,84,698.9,938.2,23.9,7.56,00:01:23,28.6132,77.2296,698.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.7,3.3,193.6,2170.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:24,85,697.8,941.1,24.8,7.56,00:01:24,28.6124,77.2297,697.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.0,3.2,212.6,2086.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:25,86,700.5,938.7,23.4,7.59,00:01:25,28.6132,77.229,700.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.6,2.5,190.0,2112.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:26,87,701.1,939.7,23.3,7.59,00:01:26,28.6128,77.2293,701.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.8,3.9,194.9,2214.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:27,88,701.0,941.3,24.0,7.63,00:01:27,28.6125,77.2297,701.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.8,3.5,163.7,2115.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:28,89,699.0,938.1,23.8,7.58,00:01:28,28.613,77.23,699.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.4,3.5,184.2,2131.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:29,90,701.2,938.0,24.6,7.57,00:01:29,28.6128,77.2291,701.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.2,3.5,207.8,2056.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:30,91,703.9,940.0,24.2,7.63,00:01:30,28.6132,77.2291,703.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.8,2.2,239.4,2123.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:31,92,699.6,938.4,25.0,7.6,00:01:31,28.6128,77.2296,699.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.9,3.0,195.4,2114.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:32,93,701.9,941.1,23.2,7.64,00:01:32,28.6128,77.2299,701.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.6,3.3,205.9,2081.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:33,94,697.8,939.6,23.6,7.58,00:01:33,28.613,77.2291,697.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.3,3.7,166.0,2246.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:34,95,698.3,939.5,23.0,7.55,00:01:34,28.6129,77.2295,698.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.8,3.6,169.5,2202.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:35,96,699.8,940.8,24.8,7.63,00:01:35,28.613,77.23,699.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.5,3.9,165.4,2246.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:36,97,703.1,938.8,23.6,7.57,00:01:36,28.6124,77.2292,703.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.9,3.9,181.5,2144.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:37,98,701.9,940.8,24.5,7.65,00:01:37,28.6124,77.2293,701.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.9,2.6,226.9,2138.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:38,99,704.5,939.3,24.1,7.58,00:01:38,28.6134,77.2295,704.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.6,3.8,198.9,2151.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:39,100,703.7,941.5,23.3,7.57,00:01:39,28.6127,77.2298,703.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.5,3.3,215.9,2143.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:40,101,697.0,938.8,23.9,7.6,00:01:40,28.6125,77.2294,697.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.0,3.6,165.3,2174.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:41,102,701.8,938.6,23.6,7.59,00:01:41,28.6128,77.2293,701.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.6,2.8,171.0,2216.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:42,103,696.2,940.0,23.4,7.6,00:01:42,28.6127,77.2297,696.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.6,3.0,163.0,2238.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:43,104,704.7,939.9,24.8,7.65,00:01:43,28.6125,77.2296,704.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.8,3.8,200.5,2095.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:44,105,700.6,941.7,23.0,7.58,00:01:44,28.6126,77.2291,700.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.3,3.4,200.8,2065.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:45,106,700.7,938.8,24.6,7.65,00:01:45,28.6125,77.2296,700.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.9,3.2,210.3,2111.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:46,107,697.5,939.5,25.0,7.58,00:01:46,28.6131,77.2295,697.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.1,3.6,200.7,2224.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:01:47,108,695.2,940.1,23.3,7.61,00:01:47,28.6125,77.2297,695.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.3,4.0,173.7,2212.0,0.18,0.05,0.41,1,OK
